NPI	NPPES_PROVIDER_LAST_ORG_NAME	NPPES_PROVIDER_FIRST_NAME	NPPES_PROVIDER_CITY	NPPES_PROVIDER_STATE	SPECIALTY_DESC	DESCRIPTION_FLAG	DRUG_NAME	GENERIC_NAME	BENE_COUNT	TOTAL_CLAIM_COUNT	TOTAL_DAY_SUPPLY	TOTAL_DRUG_COST	BENE_COUNT_GE65	BENE_COUNT_GE65_REDACT_FLAG	TOTAL_CLAIM_COUNT_GE65	GE65_REDACT_FLAG	TOTAL_DAY_SUPPLY_GE65	TOTAL_DRUG_COST_GE65
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	CRESTOR	ROSUVASTATIN CALCIUM	21	126	4830	26688.67		#	91		3540	19427.57
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	CYCLOBENZAPRINE HCL	CYCLOBENZAPRINE HCL		25	905	421.91		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	CYMBALTA	DULOXETINE HCL		53	1770	17285.43		*	38		1260	9115.11
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	DETROL LA	TOLTERODINE TARTRATE		20	600	4086.17		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	DEXILANT	DEXLANSOPRAZOLE		31	1110	5764.04		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	DIAZEPAM	DIAZEPAM		13	390	57.65		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	DICLOFENAC SODIUM	DICLOFENAC SODIUM		12	540	200.77		*	12		540	200.77
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	DIGOX	DIGOXIN		12	360	48		*	12		360	48
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	DONEPEZIL HCL	DONEPEZIL HCL		62	2580	967.3		*	48		1980	787.19
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	DOXAZOSIN MESYLATE	DOXAZOSIN MESYLATE	13	56	2940	998.92		*	40		1980	692.94
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	DULERA	MOMETASONE/FORMOTEROL		20	840	6244.95		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	EVISTA	RALOXIFENE HCL		20	720	4170.28		*	20		720	4170.28
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	EXELON	RIVASTIGMINE		16	480	4906.95		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	FENOFIBRATE	FENOFIBRATE	11	57	2430	3440.8		*	17		810	1365.41
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	FENTANYL	FENTANYL		13	390	2365.94		*	13		390	2365.94
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	FLOVENT HFA	FLUTICASONE PROPIONATE		26	945	5264.56		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	FLUCONAZOLE	FLUCONAZOLE		11	25	73.43		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	FLUOXETINE HCL	FLUOXETINE HCL	22	110	4620	1843.5		*	31		1170	211.47
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	FLUTICASONE PROPIONATE	FLUTICASONE PROPIONATE	59	94	3888	3332.68	38		60		2515	2106.46
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	FUROSEMIDE	FUROSEMIDE	33	131	5750	897.13		#	95		4010	671.04
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	GABAPENTIN	GABAPENTIN	50	211	9834	7823.53	28		118		4944	3962.68
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	GLIMEPIRIDE	GLIMEPIRIDE	33	137	6570	1435.93		#	105		4770	1059.98
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	GLIPIZIDE	GLIPIZIDE		19	1095	145.53		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	HUMALOG	INSULIN LISPRO		20	900	5870.6		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	HYDRALAZINE HCL	HYDRALAZINE HCL		12	570	338.89		*	12		570	338.89
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	46	236	10530	1402.41	35		170		7830	1017.26
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	HYDROCODONE-ACETAMINOPHEN	HYDROCODONE/ACETAMINOPHEN	43	227	6241	3683.66	31		150		4049	2596.79
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	HYDROXYZINE HCL	HYDROXYZINE HCL		18	780	394.46		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	HYDROXYZINE PAMOATE	HYDROXYZINE PAMOATE		16	435	199.94		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	IBUPROFEN	IBUPROFEN	12	38	1730	334.06		*	14		720	135.27
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	INSULIN SYRINGE	SYRINGE & NEEDLE,INSULIN,1 ML		14	507	375.43		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	IRBESARTAN-HYDROCHLOROTHIAZIDE	IRBESARTAN/HYDROCHLOROTHIAZIDE		11	330	811.7	0		0		0	0
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	ISOSORBIDE MONONITRATE ER	ISOSORBIDE MONONITRATE	14	57	3483	857.22	14		57		3483	857.22
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	JANUMET	SITAGLIPTIN PHOS/METFORMIN HCL		33	1050	8939.61		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	JENTADUETO	LINAGLIPTIN/METFORMIN HCL		36	1260	9814.73		*	17		510	3540.8
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	KLOR-CON M10	POTASSIUM CHLORIDE		34	1260	496.62		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	KLOR-CON M20	POTASSIUM CHLORIDE		29	1110	820.53		*	14		660	576.31
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	LAMOTRIGINE	LAMOTRIGINE		13	390	295.16	0		0		0	0
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	LANSOPRAZOLE	LANSOPRAZOLE		22	1140	1600.87		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	LANTUS	INSULIN GLARGINE,HUM.REC.ANLOG		16	803	4808.09		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	LANTUS SOLOSTAR	INSULIN GLARGINE,HUM.REC.ANLOG	13	43	1950	17762		*	23		1424	8931.31
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	LEVEMIR FLEXPEN	INSULIN DETEMIR		23	1130	8781.24		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	LEVOFLOXACIN	LEVOFLOXACIN	27	30	265	395.05		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	LEVOTHYROXINE SODIUM	LEVOTHYROXINE SODIUM	45	238	12510	2225.92	25		119		6840	1321.53
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	LISINOPRIL	LISINOPRIL	46	214	9681	1642.24	28		127		5841	1081
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	LISINOPRIL-HYDROCHLOROTHIAZIDE	LISINOPRIL/HYDROCHLOROTHIAZIDE	19	82	3704	571.67		#	56		2684	405.31
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	LORAZEPAM	LORAZEPAM		23	740	219.9		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	LOSARTAN POTASSIUM	LOSARTAN POTASSIUM	35	162	7200	2583.86		#	117		5310	2014.08
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	LOSARTAN-HYDROCHLOROTHIAZIDE	LOSARTAN/HYDROCHLOROTHIAZIDE	40	247	9990	3344.89		#	185		7650	2409.12
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	LOVASTATIN	LOVASTATIN	31	157	6942	2130.1		#	117		5187	1374.21
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	LOVAZA	OMEGA-3 ACID ETHYL ESTERS		41	1575	10597.07		*	27		1035	6909.31
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	LYRICA	PREGABALIN		35	1249	9323.23		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	MECLIZINE HCL	MECLIZINE HCL	12	19	660	257.97		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	MELOXICAM	MELOXICAM	31	111	3990	581.64	14		59		2130	290.26
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	METFORMIN HCL	METFORMIN HCL	61	290	14100	2324.04	44		192		10260	1581.35
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	METFORMIN HCL ER	METFORMIN HCL		19	810	1890.56		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	METHYLPREDNISOLONE	METHYLPREDNISOLONE	27	34	204	800.33	16		22		132	519.41
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	METOCLOPRAMIDE HCL	METOCLOPRAMIDE HCL		21	790	174.22		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	METOPROLOL SUCCINATE	METOPROLOL SUCCINATE	17	84	4394	3375.36		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	METOPROLOL TARTRATE	METOPROLOL TARTRATE	31	145	7101	816.08		#	107		5061	606.29
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	MONTELUKAST SODIUM	MONTELUKAST SODIUM		36	1980	2169.13		*	11		750	1070.1
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	MORPHINE SULFATE ER	MORPHINE SULFATE		12	360	642.45	0		0		0	0
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	NAMENDA	MEMANTINE HCL		19	570	2569.37		*	19		570	2569.37
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	NAPROXEN	NAPROXEN		15	540	71.77		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	NASONEX	MOMETASONE FUROATE		18	720	3234.88		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	NATEGLINIDE	NATEGLINIDE		22	840	2712.96		*	22		840	2712.96
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	NEXIUM	ESOMEPRAZOLE MAGNESIUM	17	86	3660	27738.42		#	51		2550	19811.25
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	NIACOR	NIACIN		12	360	250.84		*	12		360	250.84
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	NIASPAN	NIACIN		32	1200	7059.64		*	11		330	3854.85
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	NIFEDICAL XL	NIFEDIPINE		13	390	348.04	0		0		0	0
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	NIFEDIPINE ER	NIFEDIPINE		17	510	489.63		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	NISOLDIPINE	NISOLDIPINE		20	600	3585.99		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	NORTRIPTYLINE HCL	NORTRIPTYLINE HCL		23	990	255.84		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	NOVOLOG FLEXPEN	INSULIN ASPART		21	1151	9818.55		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	NOVOLOG MIX 70-30	INSULN ASP PRT/INSULIN ASPART		16	720	11250.11		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	OMEPRAZOLE	OMEPRAZOLE	49	228	10356	5738.37	32		142		6756	3544.55
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	OXCARBAZEPINE	OXCARBAZEPINE		12	360	960.47	0		0		0	0
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	OXYBUTYNIN CHLORIDE ER	OXYBUTYNIN CHLORIDE		32	1191	2333.26		*	15		450	1054.93
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	OXYCODONE HCL-ACETAMINOPHEN	OXYCODONE HCL/ACETAMINOPHEN		11	360	991.37		*	11		360	991.37
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	OXYCODONE-ACETAMINOPHEN	OXYCODONE HCL/ACETAMINOPHEN		12	340	330.91		*	12		340	330.91
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	PANTOPRAZOLE SODIUM	PANTOPRAZOLE SODIUM	24	143	6150	2289.62		#	87		3690	1573.65
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	PAROXETINE HCL	PAROXETINE HCL		41	1755	361.33		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	POLYETHYLENE GLYCOL 3350	POLYETHYLENE GLYCOL 3350		25	930	777.26		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	POTASSIUM CHLORIDE	POTASSIUM CHLORIDE	15	58	1910	1212.39		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	PRAVASTATIN SODIUM	PRAVASTATIN SODIUM	25	102	5640	1765.02	14		52		3660	1045.64
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	PREDNISONE	PREDNISONE		13	710	64.43		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	PREMARIN	ESTROGENS, CONJUGATED		12	360	1026.22	0		0		0	0
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	PROAIR HFA	ALBUTEROL SULFATE	34	62	1707	3063.56	21		48		1272	2244.26
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	PROMETHAZINE HCL	PROMETHAZINE HCL	19	31	540	433.29		*	12		304	253.14
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	PROPRANOLOL HCL	PROPRANOLOL HCL		50	2760	1176.77		*	32		1920	869.13
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	QUETIAPINE FUMARATE	QUETIAPINE FUMARATE		20	780	917.75		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	RAMIPRIL	RAMIPRIL		16	600	309.6		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	RANITIDINE HCL	RANITIDINE HCL		25	1160	218.2		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	RISPERIDONE	RISPERIDONE		20	600	475.5	0		0		0	0
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	ROPINIROLE HCL	ROPINIROLE HCL		17	690	815.78		*	17		690	815.78
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	SEROQUEL XR	QUETIAPINE FUMARATE		32	937	9422.78	0		0		0	0
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	SERTRALINE HCL	SERTRALINE HCL	37	190	6958	2322.79		#	139		5310	1851.58
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	SIMVASTATIN	SIMVASTATIN	60	303	14190	3124.17	46		223		11430	2481.77
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	SPIRIVA	TIOTROPIUM BROMIDE	11	52	1920	17228.2		*	30		1260	11192.75
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	SPIRONOLACTONE	SPIRONOLACTONE		17	930	189.41		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	SUMATRIPTAN SUCCINATE	SUMATRIPTAN SUCCINATE		21	231	1416.21		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	SYMBICORT	BUDESONIDE/FORMOTEROL FUMARATE		23	870	6382.93		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	SYNTHROID	LEVOTHYROXINE SODIUM		15	1260	76.33		*	15		1260	76.33
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	TAMSULOSIN HCL	TAMSULOSIN HCL	14	53	2640	1324.93		#	39		2100	1048.92
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	TEMAZEPAM	TEMAZEPAM		21	690	161.3		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	THEOPHYLLINE ANHYDROUS	THEOPHYLLINE ANHYDROUS		15	450	349.02		*	15		450	349.02
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	TOVIAZ	FESOTERODINE FUMARATE		17	495	2847.7		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	TRAMADOL HCL	TRAMADOL HCL		15	545	117.94		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	TRAZODONE HCL	TRAZODONE HCL	22	122	4140	1934.33		*	43		1470	199.01
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	TRIAMTERENE-HCTZ	TRIAMTERENE/HYDROCHLOROTHIAZID		15	1230	202.14		*	15		1230	202.14
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	TRIBENZOR	OLMESARTAN/AMLODIPIN/HCTHIAZID		39	1710	8432.94		*	22		960	4780.36
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	ULORIC	FEBUXOSTAT		19	810	5248.43		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	VALACYCLOVIR	VALACYCLOVIR HCL		16	300	1139.03		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	VALSARTAN-HYDROCHLOROTHIAZIDE	VALSARTAN/HYDROCHLOROTHIAZIDE		39	1830	3414.62		*	23		1110	2002.92
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	VENLAFAXINE HCL ER	VENLAFAXINE HCL	11	87	3164	3430.03		*	44		1777	1258.14
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	VENTOLIN HFA	ALBUTEROL SULFATE	19	26	715	1165.81		#		#		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	WARFARIN SODIUM	WARFARIN SODIUM	23	135	4599	869.6		#	107		3678	677.11
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	WELCHOL	COLESEVELAM HCL		12	540	3201.74		*	12		540	3201.74
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	XYZAL	LEVOCETIRIZINE DIHYDROCHLORIDE		11	330	980.28		*	11		330	980.28
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	ZAFIRLUKAST	ZAFIRLUKAST		12	440	920.69		*		*		
1124012653	ABAYEV	NISON	LOUISVILLE	KY	Family Practice	S	ZOLPIDEM TARTRATE	ZOLPIDEM TARTRATE	14	87	2751	769.12		*	57		1791	411.71
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	ABILIFY	ARIPIPRAZOLE		37	1062	35659.52		*		*		
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	ACETAMINOPHEN-CODEINE	ACETAMINOPHEN WITH CODEINE		30	834	756.74		#		#		
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	ACTOS	PIOGLITAZONE HCL		11	330	3287.93	0		0		0	0
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	ADVAIR DISKUS	FLUTICASONE/SALMETEROL	23	98	3060	30288.35	12		52		1680	16571.74
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	ALCOHOL PADS	ALCOHOL ANTISEPTIC PADS		13	390	241.64		*		*		
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	ALCOHOL SWABS	ALCOHOL ANTISEPTIC PADS		19	583	74.86		*		*		
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	ALENDRONATE SODIUM	ALENDRONATE SODIUM		45	1378	487.94		#		#		
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	ALLOPURINOL	ALLOPURINOL	17	83	3090	535.19		#	70		2640	474.85
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	ALPRAZOLAM	ALPRAZOLAM	17	48	1296	512.13		#	28		721	223.17
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	AMITIZA	LUBIPROSTONE		44	1242	10192.6		*	22		582	4385.56
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	AMITRIPTYLINE HCL	AMITRIPTYLINE HCL		15	450	130.6		*		*		
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	109	643	23094	5941.09	94		559		20552	5382.66
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	AMLODIPINE BESYLATE-BENAZEPRIL	AMLODIPINE BESYLATE/BENAZEPRIL	18	95	3690	6776.19		#	78		3000	5318.82
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	AMMONIUM LACTATE	AMMONIUM LACTATE	15	43	1265	787.44		*	29		855	535.93
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	AMOX TR-POTASSIUM CLAVULANATE	AMOXICILLIN/POTASSIUM CLAV	20	25	231	628.18		*		*		
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	AMOXICILLIN	AMOXICILLIN	25	31	294	208.12		#	19		180	115.7
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	AMPHETAMINE SALT COMBO	DEXTROAMPHETAMINE/AMPHETAMINE		17	510	1523.82	0		0		0	0
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	ASTEPRO	AZELASTINE HCL		33	990	4189.78		*	15		450	1891.15
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	ATENOLOL	ATENOLOL	22	106	3834	753.09		#	73		2664	533.05
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	ATENOLOL-CHLORTHALIDONE	ATENOLOL/CHLORTHALIDONE		47	1410	291.61		*	34		1020	210.49
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	ATORVASTATIN CALCIUM	ATORVASTATIN CALCIUM	41	195	7248	5450.9		#	145		5742	4641.16
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	AVODART	DUTASTERIDE		19	630	2742.61		*		*		
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	AZELASTINE HCL	AZELASTINE HCL	24	41	1136	2643.34		#	20		544	1329.16
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	AZITHROMYCIN	AZITHROMYCIN	36	42	206	448.77	21		25		125	271.58
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	AZOPT	BRINZOLAMIDE		15	435	1963.79		*	15		435	1963.79
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	BD ULTRA-FINE PEN NEEDLE	NEEDLES, INSULIN DISPOSABLE	12	36	1296	1365.12		*		*		
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	BETAMETHASONE DIPROPIONATE	BETAMETHASONE DIPROPIONATE		11	200	929.27		*		*		
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	BUPROPION HCL	BUPROPION HCL		25	731	1400		*		*		
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	BUSPIRONE HCL	BUSPIRONE HCL		29	852	1831.52		#		#		
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	BYSTOLIC	NEBIVOLOL HCL		18	540	2142.15		*	18		540	2142.15
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	CAPTOPRIL	CAPTOPRIL		21	776	180.59		#		#		
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	CARBAMAZEPINE	CARBAMAZEPINE		13	377	85.08		*		*		
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	CARBIDOPA-LEVODOPA	CARBIDOPA/LEVODOPA		26	992	1147.34		*	26		992	1147.34
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	CARVEDILOL	CARVEDILOL	18	116	3540	1128.26		#	79		2430	787.15
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	CELEBREX	CELECOXIB		35	879	5142.31		*	20		429	2608.34
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	CEPHALEXIN	CEPHALEXIN	15	15	115	110.56		#		#		
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	CHLORTHALIDONE	CHLORTHALIDONE		19	861	369.24		*	19		861	369.24
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	CIPROFLOXACIN HCL	CIPROFLOXACIN HCL	34	45	515	594.97		#	33		352	450.8
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	CITALOPRAM HBR	CITALOPRAM HYDROBROMIDE		42	1450	370.49		*	25		940	256.66
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	CLARITHROMYCIN	CLARITHROMYCIN	17	22	208	1375.97		#		#		
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	CLOBETASOL PROPIONATE	CLOBETASOL PROPIONATE		29	592	1054.92		*	12		310	252.5
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	CLONAZEPAM	CLONAZEPAM		34	795	288.39		*	23		495	215.42
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	CLONIDINE HCL	CLONIDINE HCL	13	56	1546	447.68		*	35		930	179.54
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	CLOPIDOGREL	CLOPIDOGREL BISULFATE	66	331	11880	15229.24	54		252		9270	10956.42
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	CLOTRIMAZOLE	CLOTRIMAZOLE	15	44	853	1571.73		*	12		125	399.36
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	CLOTRIMAZOLE-BETAMETHASONE	CLOTRIMAZOLE/BETAMETHASONE DIP	22	48	867	3460.47		#	36		674	2701.53
1841283058	ABAYEV	ZURAB	BROOKLYN	NY	Internal Medicine	S	COLCRYS	COLCHICINE		51	1590	8144.8		*	30		960	4939.72
